ORTHO,GPMATCH,LESSON,READING,WRITING
moça,(m-m.o-o.ç-s.a-a),48,1,0
praça,(p-p.r-r.a-a.ç-s.a-a),48,1,0
onça,(on-õ.ç-s.a-a),48,1,0
poço,(p-p.o-o.ç-s.o-u),48,1,0
dança,(d-d.an-ã.ç-s.a-a),48,1,0
abraço,(a-a.b-b.r-r.a-a.ç-s.o-u),48,1,0
garçom,(g-g.a-a.r-r.ç-s.om-õ),48,1,0
moço,(m-m.o-o.ç-s.o-u),48,1,0
taça,(t-t.a-a.ç-s.a-a),48,1,0
laço,(l-l.a-a.ç-s.o-u),48,1,0
louça,(l-l.ou-o.ç-s.a-a),48,1,0
caça,(c-k.a-a.ç-s.a-a),48,1,0
ouriço,(ou-ow.r-r.i-i.ç-s.o-u),48,1,0
faça,(f-f.a-a.ç-s.a-a),48,1,0
terças,(t-t.e-e.r-r.ç-s.a-a.s-s),48,1,0
cabeça,(c-k.a-a.b-b.e-E.ç-s.a-a),48,1,0
caçar,(c-k.a-a.ç-s.a-a.r-r),48,1,0
dançar,(d-d.an-ã.ç-s.a-a.r-r),48,1,0
ação,(a-a.ç-s.ão-ãw),48,1,0
roça,(r-h.o-O.ç-s.a-a),48,1,0
braço,(b-b.r-r.a-a.ç-s.o-u),48,1,0
garça,(g-g.a-a.r-r.ç-s.a-a),48,1,0
berço,(b-b.e-e.r-r.ç-s.o-u),48,1,0
paçoca,(p-p.a-a.ç-s.o-O.c-k.a-a),48,1,0
fumaça,(f-f.u-u.m-m.a-a.ç-s.a-a),48,1,0
emoção,(e-e.m-m.o-o.ç-s.ão-ãw),48,1,0
oração,(o-o.r-r.a-a.ç-s.ão-ãw),48,1,0
força,(f-f.o-o.r-r.ç-s.a-a),48,1,0
espaço,(e-e.s-s.p-p.a-a.ç-s.o-u),48,1,0
esforço,(e-e.s-s.f-f.o-o.r-r.ç-s.o-u),48,1,0
caçando,(c-k.a-a.ç-s.an-ã.d-d.o-u),48,1,0
crianças,(c-k.r-r.i-i.an-ã.ç-s.a-a.s-s),48,1,0
maçaneta,(m-m.a-a.ç-s.a-a.n-n.e-e.t-t.a-a),48,1,0
alcançar,(a-a.l-w.c-k.an-ã.ç-s.a-a.r-r),48,1,0
criança,(c-k.r-r.i-i.an-ã.ç-s.a-a),48,1,0
começou,(c-k.o-o.m-m.e-e.ç-s.ou-o),48,1,0
caçador,(c-k.a-a.ç-s.a-a.d-d.o-o.r-r),48,1,0
carroça,(c-k.a-a.rr-h.o-O.ç-s.a-a),48,1,0
palhaço,(p-p.a-a.lh-Y.a-a.ç-s.o-u),48,1,0
coração,(c-k.o-o.r-r.a-a.ç-s.ão-ãw),48,1,0
abraçou,(a-a.b-b.r-r.a-a.ç-s.ou-o),48,1,0
começando,(c-k.o-o.m-m.e-e.ç-s.an-ã.d-d.o-u),48,1,0
competição,(c-k.om-õ.p-p.e-e.t-tC.i-i.ç-s.ão-ãw),48,1,0
xixi,(x-C.i-i.x-C.i-i),49,1,0
xerife,(x-C.e-e.r-r.i-i.f-f.e-i),49,1,0
xarope,(x-C.a-a.r-r.o-O.p-p.e-i),49,1,0
peixes,(p-p.ei-e.x-C.e-i.s-s),49,1,0
caixa,(c-k.ai-aj.x-C.a-a),49,1,0
lixo,(l-l.i-i.x-C.o-u),49,1,0
roxo,(r-h.o-o.x-C.o-u),49,1,0
deixou,(d-d.ei-e.x-C.ou-o),49,1,0
mexer,(m-m.e-e.x-C.e-e.r-r),49,1,0
abacaxi,(a-a.b-b.a-a.c-k.a-a.x-C.i-i),49,1,0
graxa,(g-g.r-r.a-a.x-C.a-a),49,1,0
luxo,(l-l.u-u.x-C.o-u),49,1,0
baixa,(b-b.ai-aj.x-C.a-a),49,1,0
deixe,(d-d.ei-e.x-C.e-i),49,1,0
caixão,(c-k.ai-aj.x-C.ão-ãw),49,1,0
xale,(x-C.a-a.l-l.e-i),49,1,0
coxa,(c-k.o-o.x-C.a-a),49,1,0
puxa,(p-p.u-u.x-C.a-a),49,1,0
peixe,(p-p.ei-e.x-C.e-i),49,1,0
deixa,(d-d.ei-e.x-C.a-a),49,1,0
bruxa,(b-b.r-r.u-u.x-C.a-a),49,1,0
abaixo,(a-a.b-b.ai-aj.x-C.o-u),49,1,0
faxina,(f-f.a-a.x-C.i-i.n-n.a-a),49,1,0
queixo,(qu-k.ei-e.x-C.o-u),49,1,0
lagartixa,(l-l.a-a.g-g.a-a.r-r.t-t.i-i.x-C.a-a),49,1,0
apaixonar,(a-a.p-p.ai-aj.x-C.o-o.n-n.a-a.r-r),49,1,0
mês,(m-m.ê-e.s-s),50,1,0
avô,(a-a.v-v.ô-o),50,1,0
pôr,(p-p.ô-o.r-r),50,1,0
você,(v-v.o-o.c-s.ê-e),50,1,0
robô,(r-h.o-o.b-b.ô-o),50,1,0
bebê,(b-b.e-e.b-b.ê-e),50,1,0
vovô,(v-v.o-o.v-v.ô-o),50,1,0
três,(t-t.r-r.ê-e.s-s),50,1,0
nenê,(n-n.e-e.n-n.ê-e),50,1,0
purê,(p-p.u-u.r-r.ê-e),50,1,0
buquê,(b-b.u-u.qu-k.ê-e),50,1,0
gênio,(g-Z.ê-e.n-n.i-j.o-u),50,1,0
tênis,(t-t.ê-e.n-n.i-i.s-s),50,1,0
bebês,(b-b.e-e.b-b.ê-e.s-s),50,1,0
fêmea,(f-f.ê-e.m-m.e-j.a-a),50,1,0
fôlego,(f-f.ô-o.l-l.e-i.g-g.o-u),50,1,0
ônibus,(ô-o.n-n.i-i.b-b.u-u.s-s),50,1,0
carência,(c-k.a-a.r-r.ên-ē.c-s.i-j.a-a),51,1,0
bênção,(b-b.ên-ē.ç-s.ão-ãw),51,1,0
paciência,(p-p.a-a.c-s.i-i.ên-ē.c-s.i-j.a-a),51,1,0
silêncio,(s-s.i-i.l-l.ên-ē.c-s.i-j.o-u),51,1,0
ciências,(c-s.i-i.ên-ē.c-s.i-j.a-a.s-s),51,1,0
prêmio,(p-p.r-r.ê-e.m-m.i-j.o-u),50,1,0
gênero,(g-Z.ê-e.n-n.e-i.r-r.o-u),50,1,0
japonês,(j-Z.a-a.p-p.o-o.n-n.ê-e.s-s),50,1,0
milênio,(m-m.i-i.l-l.ê-e.n-n.i-j.o-u),50,1,0
porquê,(p-p.o-o.r-r.qu-k.ê-e),50,1,0
quê,(qu-k.ê-e),50,1,0
inglês,(in-ī.g-g.l-l.ê-e.s-s),50,1,0
lê,(l-l.ê-e),50,1,0
vê,(v-v.ê-e),50,1,0
marquês,(m-m.a-a.r-r.qu-k.ê-e.s-s),50,1,0
alô,(a-a.l-l.ô-o),50,1,0
vôlei,(v-v.ô-o.l-l.ei-ej),50,1,0
judô,(j-Z.u-u.d-d.ô-o),50,1,0
capô,(c-k.a-a.p-p.ô-o),50,1,0
estômago,(e-e.s-s.t-t.ô-o.m-m.a-a.g-g.o-u),50,1,0
cocô,(c-k.o-o.c-k.ô-o),50,1,0
tricô,(t-t.r-r.i-i.c-k.ô-o),50,1,0
metrô,(m-m.e-e.t-t.r-r.ô-o),50,1,0
vômito,(v-v.ô-o.m-m.i-i.t-t.o-u),50,1,0
cômoda,(c-k.ô-o.m-m.o-u.d-d.a-a),50,1,0
maiô,(m-m.ai-aj.ô-o),50,1,0
camelô,(c-k.a-a.m-m.e-e.l-l.ô-o),50,1,0
colônia,(c-k.o-o.l-l.ô-o.n-n.i-j.a-a),50,1,0
pôsteres,(p-p.ô-o.s-s.t-t.e-e.r-r.e-e.s-s),50,1,0
então,(en-ē.t-t.ão-ãw),51,1,0
lenço,(l-l.en-ē.ç-s.o-u),51,1,0
gente,(g-Z.en-ē.t-tC.e-i),51,1,0
quente,(qu-k.en-ē.t-tC.e-i),51,1,0
sentou,(s-s.en-ē.t-t.ou-o),51,1,0
entre,(en-ē.t-t.r-r.e-i),51,1,0
tenda,(t-t.en-ē.d-d.a-a),51,1,0
vendo,(v-v.en-ē.d-d.o-u),51,1,0
venceu,(v-v.en-ē.c-s.eu-ew),51,1,0
lendo,(l-l.en-ē.d-d.o-u),51,1,0
agenda,(a-a.g-Z.en-ē.d-d.a-a),51,1,0
entrar,(en-ē.t-t.r-r.a-a.r-r),51,1,0
agente,(a-a.g-Z.en-ē.t-tC.e-i),51,1,0
gentil,(g-Z.en-ē.t-tC.i-i.l-w),51,1,0
lençol,(l-l.en-ē.ç-s.o-O.l-w),51,1,0
dentes,(d-d.en-ē.t-tC.e-i.s-s),51,1,0
entendeu,(en-ē.t-t.en-ē.d-d.eu-ew),51,1,0
nuvens,(n-n.u-u.v-v.en-ē.s-s),51,1,0
enquanto,(en-ē.qu-kw.an-ã.t-t.o-u),51,1,0
vencer,(v-v.en-ē.c-s.e-e.r-r),51,1,0
atenção,(a-a.t-t.en-ē.ç-s.ão-ãw),51,1,0
ensinou,(en-ē.s-s.i-i.n-n.ou-o),51,1,0
frente,(f-f.r-r.en-ē.t-tC.e-i),51,1,0
ensina,(en-ē.s-s.i-i.n-n.a-a),51,1,0
polenta,(p-p.o-o.l-l.en-ē.t-t.a-a),51,1,0
sentada,(s-s.en-ē.t-t.a-a.d-d.a-a),51,1,0
encontrei,(en-ē.c-k.on-õ.t-t.r-r.ei-ej),51,1,0
jumento,(j-Z.u-u.m-m.en-ē.t-t.o-u),51,1,0
fazenda,(f-f.a-a.z-z.en-ē.d-d.a-a),51,1,0
fazendo,(f-f.a-a.z-z.en-ē.d-d.o-u),51,1,0
orientou,(o-o.r-r.i-i.en-ē.t-t.ou-o),51,1,0
bengala,(b-b.en-ē.g-g.a-a.l-l.a-a),51,1,0
pimenta,(p-p.i-i.m-m.en-ē.t-t.a-a),51,1,0
sentado,(s-s.en-ē.t-t.a-a.d-d.o-u),51,1,0
cliente,(c-k.l-l.i-i.en-ē.t-tC.e-i),51,1,0
entender,(en-ē.t-t.en-ē.d-d.e-e.r-r),51,1,0
sentindo,(s-s.en-ē.t-t.in-ī.d-d.o-u),51,1,0
encontro,(en-ē.c-k.on-õ.t-t.r-r.o-u),51,1,0
pensava,(p-p.en-ē.s-s.a-a.v-v.a-a),51,1,0
entendia,(en-ē.t-t.en-ē.d-dZ.i-i.a-a),51,1,0
batendo,(b-b.a-a.t-t.en-ē.d-d.o-u),51,1,0
alimento,(a-a.l-l.i-i.m-m.en-ē.t-t.o-u),51,1,0
serpente,(s-s.e-e.r-r.p-p.en-ē.t-tC.e-i),51,1,0
momentos,(m-m.o-o.m-m.en-ē.t-t.o-u.s-s),51,1,0
ensopado,(en-ē.s-s.o-o.p-p.a-a.d-d.o-u),51,1,0
gengibre,(g-Z.en-ē.g-Z.i-i.b-b.r-r.e-i),51,1,0
aprender,(a-a.p-p.r-r.en-ē.d-d.e-e.r-r),51,1,0
alimentou,(a-a.l-l.i-i.m-m.en-ē.t-t.ou-o),51,1,0
aprendia,(a-a.p-p.r-r.en-ē.d-dZ.i-i.a-a),51,1,0
ensinaram,(en-ē.s-s.i-i.n-n.a-a.r-r.am-ãw),51,1,0
vendedora,(v-v.en-ē.d-d.e-e.d-d.o-o.r-r.a-a),51,1,0
monumento,(m-m.o-o.n-n.u-u.m-m.en-ē.t-t.o-u),51,1,0
aventuras,(a-a.v-v.en-ē.t-t.u-u.r-r.a-a.s-s),51,1,0
pacientes,(p-p.a-a.c-s.i-i.en-ē.t-tC.e-i.s-s),51,1,0
dentadura,(d-d.en-ē.t-t.a-a.d-d.u-u.r-r.a-a),51,1,0
documento,(d-d.o-o.c-k.u-u.m-m.en-ē.t-t.o-u),51,1,0
ferimento,(f-f.e-e.r-r.i-i.m-m.en-ē.t-t.o-u),51,1,0
sonolento,(s-s.o-o.n-n.o-o.l-l.en-ē.t-t.o-u),51,1,0
alimentos,(a-a.l-l.i-i.m-m.en-ē.t-t.o-u.s-s),51,1,0
afugentar,(a-a.f-f.u-u.g-Z.en-ē.t-t.a-a.r-r),51,1,0
entretanto,(en-ē.t-t.r-r.e-e.t-t.an-ã.t-t.o-u),51,1,0
aprendido,(a-a.p-p.r-r.en-ē.d-dZ.i-i.d-d.o-u),51,1,0
ventilador,(v-v.en-ē.t-tC.i-i.l-l.a-a.d-d.o-o.r-r),51,1,0
detergente,(d-d.e-e.t-t.e-e.r-r.g-Z.en-ē.t-tC.e-i),51,1,0
suficiente,(s-s.u-u.f-f.i-i.c-s.i-i.en-ē.t-tC.e-i),51,1,0
finalmente,(f-f.i-i.n-n.a-a.l-w.m-m.en-ē.t-tC.e-i),51,1,0
facilmente,(f-f.a-a.c-s.i-i.l-w.m-m.en-ē.t-tC.e-i),51,1,0
ingredientes,(in-ī.g-g.r-r.e-e.d-dZ.i-i.en-ē.t-tC.e-i.s-s),51,1,0
rapidamente,(r-h.a-a.p-p.i-i.d-d.a-a.m-m.en-ē.t-tC.e-i),51,1,0
enviar,(en-ē.v-v.i-i.a-a.r-r),51,1,0
encantar,(en-ē.c-k.an-ã.t-t.a-a.r-r),51,1,0
entardecer,(en-ē.t-t.a-a.r-r.d-d.e-e.c-s.e-e.r-r),51,1,0
entornar,(en-ē.t-t.o-o.r-r.n-n.a-a.r-r),51,1,0
enfeite,(en-ē.f-f.ei-ej.t-tC.e-i),51,1,0
inocente,(i-i.n-n.o-o.c-s.en-ē.t-tC.e-i),51,1,0
urgente,(u-u.r-r.g-Z.en-ē.t-tC.e-i),51,1,0
pente,(p-p.en-ē.t-tC.e-i),51,1,0
doente,(d-d.o-o.en-ē.t-tC.e-i),51,1,0
impaciente,(im-ī.p-p.a-a.c-s.i-i.en-ē.t-tC.e-i),51,1,0
aumentar,(au-aw.m-m.en-ē.t-t.a-a.r-r),51,1,0
engenheira,(en-ē.g-Z.e-e.nh-N.ei-e.r-r.a-a),51,1,0
dentro,(d-d.en-ē.t-t.r-r.o-u),51,1,0
geralmente,(g-Z.e-e.r-r.a-a.l-w.m-m.en-ē.t-tC.e-i),51,1,0
quentinho,(qu-k.en-ē.t-tC.i-i.nh-N.o-u),51,1,0
emília,(e-e.m-m.í-i.l-l.i-j.a-a),9,1,0
sítio,(s-s.í-i.t-tC.i-j.o-u),34,1,0
família,(f-f.a-a.m-m.í-i.l-l.i-j.a-a),9,1,0
sensível,(s-s.en-ē.s-s.í-i.v-v.e-i.l-w),51,1,0
aí,(a-a.í-i),4,1,0
delícia,(d-d.e-e.l-l.í-i.c-s.i-j.a-a),39,1,0
notícias,(n-n.o-o.t-tC.í-i.c-s.i-j.a-a.s-s),39,1,0
mamífero,(m-m.a-a.m-m.í-i.f-f.e-i.r-r.o-u),26,1,0
tímido,(t-tC.í-i.m-m.i-i.d-d.o-u),34,1,0
iríamos,(i-i.r-r.í-i.a-a.m-m.o-u.s-s),26,1,0
incrível,(in-ī.c-k.r-r.í-i.v-v.e-i.l-w),45,1,0
difíceis,(d-dZ.i-i.f-f.í-i.c-s.ei-ej.s-s),39,1,0
orquídeas,(o-o.r-r.qu-k.í-i.d-dZ.e-e.a-a.s-s),33,1,0
exercícios,(e-e.x-z.e-e.r-r.c-s.í-i.c-s.i-j.o-u.s-s),59,1,0
baú,(b-b.a-a.ú-u),21,1,0
túnel,(t-t.ú-u.n-n.e-i.l-w),18,1,0
múmia,(m-m.ú-u.m-m.i-j.a-a),7,1,0
saúde,(s-s.a-a.ú-u.d-dZ.e-i),33,1,0
bússola,(b-b.ú-u.ss-s.o-u.l-l.a-a),21,1,0
lúcia,(l-l.ú-u.c-s.i-j.a-a),39,1,0
úrsula,(ú-u.r-r.s-s.u-u.l-l.a-a),26,1,0
açúcar,(a-a.ç-s.ú-u.c-k.a-a.r-r),48,1,0
exercício,(e-e.x-z.e-e.r-r.c-s.í-i.c-s.i-j.o-u),59,1,0
marília,(m-m.a-a.r-r.í-i.l-l.i-j.a-a),26,1,0
cecília,(c-s.e-e.c-s.í-i.l-l.i-j.a-a),39,1,0
noite,(n-n.oi-oj.t-tC.e-i),52,1,0
boi,(b-b.oi-oj),52,1,0
dois,(d-d.oi-oj.s-s),52,1,0
goiaba,(g-g.oi-oj.a-a.b-b.a-a),52,1,0
oito,(oi-oj.t-t.o-u),52,1,0
biscoito,(b-b.i-i.s-s.c-k.oi-oj.t-t.o-u),52,1,0
dezoito,(d-d.e-e.z-z.oi-oj.t-t.o-u),52,1,0
foi,(f-f.oi-oj),52,1,0
oi,(oi-oj),52,1,0
biscoitos,(b-b.i-i.s-s.c-k.oi-oj.t-t.o-u.s-s),52,1,0
pois,(p-p.oi-oj.s-s),52,1,0
apoio,(a-a.p-p.oi-oj.o-u),52,1,0
boiada,(b-b.oi-oj.a-a.d-d.a-a),52,1,0
afoito,(a-a.f-f.oi-oj.t-t.o-u),52,1,0
machucou,(m-m.a-a.ch-C.u-u.c-k.ou-o),53,1,0
concha,(c-k.on-õ.ch-C.a-a),53,1,0
crochê,(c-k.r-r.o-o.ch-C.ê-e),53,1,0
chaleira,(ch-C.a-a.l-l.ei-e.r-r.a-a),53,1,0
chá,(ch-C.á-a),53,1,0
cachorro,(c-k.a-a.ch-C.o-o.rr-h.o-u),53,1,0
chocolate,(ch-C.o-o.c-k.o-o.l-l.a-a.t-tC.e-i),53,1,0
chulé,(ch-C.u-u.l-l.é-E),53,1,0
chupeta,(ch-C.u-u.p-p.e-e.t-t.a-a),53,1,0
chorar,(ch-C.o-o.r-r.a-a.r-r),53,1,0
machado,(m-m.a-a.ch-C.a-a.d-d.o-u),53,1,0
bicho,(b-b.i-i.ch-C.o-u),53,1,0
chuveiro,(ch-C.u-u.v-v.ei-e.r-r.o-u),53,1,0
chão,(ch-C.ão-ãw),53,1,0
chuva,(ch-C.u-u.v-v.a-a),53,1,0
cheia,(ch-C.ei-ej.a-a),53,1,0
acho,(a-a.ch-C.o-u),53,1,0
bucha,(b-b.u-u.ch-C.a-a),53,1,0
ficha,(f-f.i-i.ch-C.a-a),53,1,0
chato,(ch-C.a-a.t-t.o-u),53,1,0
cheio,(ch-C.ei-ej.o-u),53,1,0
ducha,(d-d.u-u.ch-C.a-a),53,1,0
chave,(ch-C.a-a.v-v.e-i),53,1,0
chama,(ch-C.am-ã.a-a),53,1,0
achar,(a-a.ch-C.a-a.r-r),53,1,0
rocha,(r-h.o-O.ch-C.a-a),53,1,0
chalé,(ch-C.a-a.l-l.é-E),53,1,0
chegar,(ch-C.e-e.g-g.a-a.r-r),53,1,0
chocar,(ch-C.o-o.c-k.a-a.r-r),53,1,0
chifre,(ch-C.i-i.f-f.r-r.e-i),53,1,0
chover,(ch-C.o-o.v-v.e-e.r-r),53,1,0
fechar,(f-f.e-e.ch-C.a-a.r-r),53,1,0
flecha,(f-f.l-l.e-E.ch-C.a-a),53,1,0
chuchu,(ch-C.u-u.ch-C.u-u),53,1,0
chinês,(ch-C.i-i.n-n.ê-e.s-s),53,1,0
chinelo,(ch-C.i-i.n-n.e-E.l-l.o-u),53,1,0
fechado,(f-f.e-e.ch-C.a-a.d-d.o-u),53,1,0
bolacha,(b-b.o-o.l-l.a-a.ch-C.a-a),53,1,0
mochila,(m-m.o-o.ch-C.i-i.l-l.a-a),53,1,0
cochilo,(c-k.o-o.ch-C.i-i.l-l.o-u),53,1,0
chaminé,(ch-C.a-a.m-m.i-i.n-n.é-E),53,1,0
capricho,(c-k.a-a.p-p.r-r.i-i.ch-C.o-u),53,1,0
machucar,(m-m.a-a.ch-C.u-u.c-k.a-a.r-r),53,1,0
bochecha,(b-b.o-o.ch-C.e-e.ch-C.a-a),53,1,0
chovendo,(ch-C.o-o.v-v.en-ē.d-d.o-u),53,1,0
cochichar,(c-k.o-o.ch-C.i-i.ch-C.a-a.r-r),53,1,0
machucado,(m-m.a-a.ch-C.u-u.c-k.a-a.d-d.o-u),53,1,0
fechadura,(f-f.e-e.ch-C.a-a.d-d.u-u.r-r.a-a),53,1,0
churrasco,(ch-C.u-u.rr-h.a-a.s-s.c-k.o-u),53,1,0
chegamos,(ch-C.e-e.g-g.am-ã.o-u.s-s),53,1,0
chegou,(ch-C.e-e.g-g.ou-o),53,1,0
chegaram,(ch-C.e-e.g-g.a-a.r-r.am-ãw),53,1,0
baixinho,(b-b.ai-aj.x-C.i-i.nh-N.o-u),49,1,0
coxinha,(c-k.o-o.x-C.i-i.nh-N.a-a),49,1,0
bichinho,(b-b.i-i.ch-C.i-i.nh-N.o-u),53,1,0
baixinha,(b-b.ai-aj.x-C.i-i.nh-N.a-a),49,1,0
xadrez,(x-C.a-a.d-d.r-r.e-e.z-s),49,1,0
embaixo,(em-ē.b-b.ai-aj.x-C.o-u),49,1,0
puxou,(p-p.u-u.x-C.ou-o),49,1,0
cheirou,(ch-C.ei-e.r-r.ou-o),53,1,0
chapéu,(ch-C.a-a.p-p.é-E.u-w),53,1,0
chiclete,(ch-C.i-i.c-k.l-l.e-E.t-tC.e-i),53,1,0
chiquinha,(ch-C.i-i.qu-k.i-i.nh-N.a-a),53,1,0
chamado,(ch-C.a-a.m-m.a-a.d-d.o-u),53,1,0
caixinha,(c-k.ai-aj.x-C.i-i.nh-N.a-a),49,1,0
improviso,(im-ī.p-p.r-r.o-o.v-v.i-i.s-z.o-u),54,1,0
ausente,(au-aw.s-z.en-ē.t-tC.e-i),54,1,0
presente,(p-p.r-r.e-e.s-z.en-ē.t-tC.e-i),54,1,0
coisa,(c-k.oi-oj.s-z.a-a),54,1,0
casa,(c-k.a-a.s-z.a-a),54,1,0
televisão,(t-t.e-e.l-l.e-e.v-v.i-i.s-z.ão-ãw),54,1,0
mariposa,(m-m.a-a.r-r.i-i.p-p.o-o.s-z.a-a),54,1,0
pousou,(p-p.ou-ow.s-z.ou-o),54,1,0
vaso,(v-v.a-a.s-z.o-u),54,1,0
rosas,(r-h.o-O.s-z.a-a.s-s),54,1,0
raposa,(r-h.a-a.p-p.o-o.s-z.a-a),54,1,0
presunto,(p-p.r-r.e-e.s-z.un-ū.t-t.o-u),54,1,0
usando,(u-u.s-z.an-ã.d-d.o-u),54,1,0
deserto,(d-d.e-e.s-z.e-E.r-r.t-t.o-u),54,1,0
guloso,(g-g.u-u.l-l.o-o.s-z.o-u),54,1,0
pesa,(p-p.e-E.s-z.a-a),54,1,0
saboroso,(s-s.a-a.b-b.o-o.r-r.o-o.s-z.o-u),54,1,0
museu,(m-m.u-u.s-z.e-e.u-u),54,1,0
mesa,(m-m.e-e.s-z.a-a),54,1,0
usam,(u-u.s-z.am-ãw),54,1,0
pesado,(p-p.e-e.s-z.a-a.d-d.o-u),54,1,0
rosa,(r-h.o-O.s-z.a-a),54,1,0
estudioso,(e-e.s-s.t-t.u-u.d-dZ.i-i.o-o.s-z.o-u),54,1,0
usa,(u-u.s-z.a-a),54,1,0
asas,(a-a.s-z.a-a.s-s),54,1,0
asa,(a-a.s-z.a-a),54,1,0
riso,(r-h.i-i.s-z.o-u),54,1,0
brasa,(b-b.r-r.a-a.s-z.a-a),54,1,0
blusa,(b-b.l-l.u-u.s-z.a-a),54,1,0
pisada,(p-p.i-i.s-z.a-a.d-d.a-a),54,1,0
casaco,(c-k.a-a.s-z.a-a.c-k.o-u),54,1,0
camisa,(c-k.a-a.m-m.i-i.s-z.a-a),54,1,0
bisavô,(b-b.i-i.s-z.a-a.v-v.ô-o),54,1,0
chuvoso,(ch-C.u-u.v-v.o-o.s-z.o-u),54,1,0
sorriso,(s-s.o-o.rr-h.i-i.s-z.o-u),54,1,0
tesoura,(t-t.e-e.s-z.ou-o.r-r.a-a),54,1,0
besouro,(b-b.e-e.s-z.ou-o.r-r.o-u),54,1,0
tesouro,(t-t.e-e.s-z.ou-o.r-r.o-u),54,1,0
camisola,(c-k.a-a.m-m.i-i.s-z.o-O.l-l.a-a),54,1,0
camiseta,(c-k.a-a.m-m.i-i.s-z.e-e.t-t.a-a),54,1,0
casamento,(c-k.a-a.s-z.a-a.m-m.en-ē.t-t.o-u),54,1,0
televisor,(t-t.e-e.l-l.e-e.v-v.i-i.s-z.o-o.r-r),54,1,0
precisa,(p-p.r-r.e-e.c-s.i-i.s-z.a-a),54,1,0
mesmas,(m-m.e-e.s-z.m-m.a-a.s-s),54,1,0
preciso,(p-p.r-r.e-e.c-s.i-i.s-z.o-u),54,1,0
mesmo,(m-m.e-e.s-z.m-m.o-u),54,1,0
quiser,(qu-k.i-i.s-z.e-E.r-r),54,1,0
sobremesa,(s-s.o-o.b-b.r-r.e-e.m-m.e-e.s-z.a-a),54,1,0
usamos,(u-u.s-z.am-ã.o-u.s-s),54,1,0
desde,(d-d.e-e.s-z.d-dZ.e-i),54,1,0
visitou,(v-v.i-i.s-z.i-i.t-t.ou-o),54,1,0
nervosa,(n-n.e-e.r-r.v-v.o-O.s-z.a-a),54,1,0
coisas,(c-k.oi-oj.s-z.a-a.s-s),54,1,0
desistia,(d-d.e-e.s-z.i-i.s-s.t-tC.i-i.a-a),54,1,0
apesar,(a-a.p-p.e-e.s-z.a-a.r-r),54,1,0
entusiasmo,(en-ē.t-t.u-u.s-z.i-i.a-a.s-z.m-m.o-u),54,1,0
desordem,(d-d.e-e.s-z.o-O.r-r.d-d.em-ē),54,1,0
resolver,(r-h.e-e.s-z.o-o.l-w.v-v.e-e.r-r),54,1,0
resolveu,(r-h.e-e.s-z.o-o.l-w.v-v.eu-ew),54,1,0
pise,(p-p.i-i.s-z.e-i),54,1,0
causa,(c-k.au-aw.s-z.a-a),54,1,0
pausa,(p-p.au-aw.s-z.a-a),54,1,0
pesada,(p-p.e-e.s-z.a-a.d-d.a-a),54,1,0
agasalho,(a-a.g-g.a-a.s-z.a-a.lh-Y.o-u),54,1,0
orgulhoso,(o-o.r-r.g-g.u-u.lh-Y.o-o.s-z.o-u),54,1,0
orgulhosos,(o-o.r-r.g-g.u-u.lh-Y.o-O.s-z.o-u.s-s),54,1,0
orgulhosa,(o-o.r-r.g-g.u-u.lh-Y.o-O.s-z.a-a),54,1,0
vasinho,(v-v.a-a.s-z.i-i.nh-N.o-u),54,1,0
desenhar,(d-d.e-e.s-z.e-e.nh-N.a-a.r-r),54,1,0
desenhei,(d-d.e-e.s-z.e-e.nh-N.ei-ej),54,1,0
carinhosos,(c-k.a-a.r-r.i-i.nh-N.o-O.s-z.o-u.s-s),54,1,0
música,(m-m.ú-u.s-z.i-i.c-k.a-a),54,1,0
rasgou,(r-h.a-a.s-z.g-g.ou-o),54,1,0
confusão,(c-k.on-õ.f-f.u-u.s-z.ão-ãw),54,1,0
delicioso,(d-d.e-e.l-l.i-i.c-s.i-i.o-o.s-z.o-u),54,1,0
exposição,(e-e.x-s.p-p.o-o.s-z.i-i.ç-s.ão-ãw),59,1,0
deliciosa,(d-d.e-e.l-l.i-i.c-s.i-i.o-O.s-z.a-a),54,1,0
josé,(j-Z.o-o.s-z.é-E),54,1,0
quase,(qu-kw.a-a.s-z.e-i),54,1,0
brasil,(b-b.r-r.a-a.s-z.i-i.l-w),54,1,0
pediu,(p-p.e-e.d-dZ.iu-iw),55,1,0
subiu,(s-s.u-u.b-b.iu-iw),55,1,0
viu,(v-v.iu-iw),55,1,0
partiu,(p-p.a-a.r-r.t-tC.iu-iw),55,1,0
caiu,(c-k.a-a.iu-iw),55,1,0
construiu,(c-k.on-õ.s-s.t-t.r-r.u-u.iu-iw),55,1,0
dividiu,(d-dZ.i-i.v-v.i-i.d-dZ.iu-iw),55,1,0
abriu,(a-a.b-b.r-r.iu-iw),55,1,0
fugiu,(f-f.u-u.g-Z.iu-iw),55,1,0
decidiu,(d-d.e-e.c-s.i-i.d-dZ.iu-iw),55,1,0
sorriu,(s-s.o-o.rr-h.iu-iw),55,1,0
sentiu,(s-s.en-ē.t-tC.iu-iw),55,1,0
ouviu,(ou-ow.v-v.iu-iw),55,1,0
desistiu,(d-d.e-e.s-z.i-i.s-s.t-tC.iu-iw),55,1,0
riu,(r-h.iu-iw),55,1,0
