ORTHO,GPMATCH,LESSON,READING,WRITING
flanc,(f-f.l-l.an-@.c-#),54,1,0
flaque,(f-f.l-l.a-a.qu-k.e-#),27,1,0
flèche,(f-f.l-l.è-E.ch-S.e-#),23,1,0
fleur,(f-f.l-l.eu-9.r-R),39,1,0
fleuve,(f-f.l-l.eu-9.v-v.e-#),39,1,0
flûte,(f-f.l-l.û-y.t-t.e-#),19,1,0
foi,(f-f.oi-wa),21,1,0
foin,(f-f.oin-w5),36,1,0
foire,(f-f.oi-wa.r-R.e-#),21,1,0
folle,(f-f.o-O.ll-l.e-#),15,1,0
fonction,(f-f.on-§.c-k.t-s.i-j.on-§),56,1,0
fond,(f-f.on-§.d-#),54,1,0
fondre,(f-f.on-§.d-d.r-R.e-%),26,1,0
fontaine,(f-f.on-§.t-t.ai-E.n-n.e-#),33,1,0
force,(f-f.o-O.r-R.c-s.e-#),38,1,0
forêt,(f-f.o-O.r-R.ê-E.t-#),23,1,0
forme,(f-f.o-O.r-R.m-m.e-#),15,1,0
formé,(f-f.o-O.r-R.m-m.é-e),15,1,0
former,(f-f.o-O.r-R.m-m.er-e),46,1,0
formule,(f-f.o-O.r-R.m-m.u-y.l-l.e-#),15,1,0
fort,(f-f.o-O.r-R.t-#),15,1,0
forte,(f-f.o-O.r-R.t-t.e-#),19,1,0
fortune,(f-f.o-O.r-R.t-t.u-y.n-n.e-#),19,1,0
fossé,(f-f.o-o.ss-s.é-e),15,1,0
fou,(f-f.ou-u),15,1,0
fouet,(f-f.ou-w.et-E),48,1,0
foule,(f-f.ou-u.l-l.e-#),15,1,0
four,(f-f.ou-u.r-R),15,1,0
fourchette,(f-f.ou-u.r-R.ch-S.e-E.tt-t.e-#),37,1,0
fourmi,(f-f.ou-u.r-R.m-m.i-i),15,1,0
fourrure,(f-f.ou-u.rr-R.u-y.r-R.e-#),15,1,0
foyer,(f-f.oy-waj.er-e),58,1,0
fracas,(f-f.r-R.a-a.c-k.a-a.s-#),22,1,0
fragile,(f-f.r-R.a-a.g-Z.i-i.l-l.e-#),44,1,0
fraîche,(f-f.r-R.aî-E.ch-S.e-#),33,1,0
frais,(f-f.r-R.ai-E.s-#),33,1,0
fraise,(f-f.r-R.ai-E.s-z.e-#),45,1,0
français,(f-f.r-R.an-@.ç-s.ai-E.s-#),38,1,0
franchir,(f-f.r-R.an-@.ch-S.i-i.r-R),30,1,0
frappa,(f-f.r-R.a-a.pp-p.a-a),20,1,0
frappe,(f-f.r-R.a-a.pp-p.e-#),20,1,0
frappé,(f-f.r-R.a-a.pp-p.é-e),20,1,0
frapper,(f-f.r-R.a-a.pp-p.er-e),46,1,0
frère,(f-f.r-R.è-E.r-R.e-#),23,1,0
froid,(f-f.r-R.oi-wa.d-#),54,1,0
froide,(f-f.r-R.oi-wa.d-d.e-#),21,1,0
fromage,(f-f.r-R.o-O.m-m.a-a.g-Z.e-#),44,1,0
front,(f-f.r-R.on-§.t-#),26,1,0
frotte,(f-f.r-R.o-O.tt-t.e-#),19,1,0
fruit,(f-f.r-R.u-8.i-i.t-#),15,1,0
fuir,(f-f.u-8.i-i.r-R),15,1,0
fuite,(f-f.u-8.i-i.t-t.e-#),19,1,0
fureur,(f-f.u-y.r-R.eu-9.r-R),39,1,0
furieux,(f-f.u-y.r-R.i-j.eu-2.x-#),39,1,0
fusée,(f-f.u-y.s-z.é-e.e-#),45,1,0
fusil,(f-f.u-y.s-z.i-i.l-#),54,1,0
futur,(f-f.u-y.t-t.u-y.r-R),19,1,0
gagne,(g-g.a-a.gn-N.e-#),52,1,0
gagné,(g-g.a-a.gn-N.é-e),52,1,0
gagner,(g-g.a-a.gn-N.er-e),52,1,0
gai,(g-g.ai-E),33,1,0
galette,(g-g.a-a.l-l.e-E.tt-t.e-#),37,1,0
galop,(g-g.a-a.l-l.o-o.p-#),54,1,0
gamin,(g-g.a-a.m-m.in-5),34,1,0
gant,(g-g.an-@.t-#),30,1,0
garage,(g-g.a-a.r-R.a-a.g-Z.e-#),44,1,0
garçon,(g-g.a-a.r-R.ç-s.on-§),38,1,0
garde,(g-g.a-a.r-R.d-d.e-#),25,1,0
garder,(g-g.a-a.r-R.d-d.er-e),46,1,0
gardien,(g-g.a-a.r-R.d-d.ien-j5),47,1,0
gare,(g-g.a-a.r-R.e-#),25,1,0
gâteau,(g-g.â-a.t-t.eau-o),49,1,0
gauche,(g-g.au-o.ch-S.e-#),31,1,0
gaulois,(g-g.au-o.l-l.oi-wa.s-#),31,1,0
gaz,(g-g.a-a.z-z),35,1,0
gazelle,(g-g.a-a.z-z.e-E.ll-l.e-#),37,1,0
gazon,(g-g.a-a.z-z.on-§),35,1,0
géant,(g-Z.é-e.an-@.t-#),44,1,0
gel,(g-Z.e-E.l-l),44,1,0
gendarme,(g-Z.en-@.d-d.a-a.r-R.m-m.e-#),44,1,0
général,(g-Z.é-e.n-n.é-e.r-R.a-a.l-l),44,1,0
génie,(g-Z.é-e.n-n.i-i.e-#),44,1,0
genou,(g-Z.e-%.n-n.ou-u),44,1,0
genre,(g-Z.en-@.r-R.e-#),44,1,0
gens,(g-Z.en-@.s-#),44,1,0
gentil,(g-Z.en-@.t-t.i-i.l-#),54,1,0
gentille,(g-Z.en-@.t-t.ill-ij.e-#),54,1,0
geste,(g-Z.e-E.s-s.t-t.e-#),44,1,0
gibier,(g-Z.i-i.b-b.i-j.er-e),46,1,0
gilet,(g-Z.i-i.l-l.et-E),48,1,0
girafe,(g-Z.i-i.r-R.a-a.f-f.e-#),44,1,0
glace,(g-g.l-l.a-a.c-s.e-#),38,1,0
glissa,(g-g.l-l.i-i.ss-s.a-a),25,1,0
glisse,(g-g.l-l.i-i.ss-s.e-#),25,1,0
glissé,(g-g.l-l.i-i.ss-s.é-e),25,1,0
glisser,(g-g.l-l.i-i.ss-s.er-e),46,1,0
gomme,(g-g.o-O.mm-m.e-#),25,1,0
gorge,(g-g.o-O.r-R.g-Z.e-#),44,1,0
gourmand,(g-g.ou-u.r-R.m-m.an-@.d-#),54,1,0
goutte,(g-g.ou-u.tt-t.e-#),25,1,0
grâce,(g-g.r-R.â-a.c-s.e-#),38,1,0
grain,(g-g.r-R.ain-5),34,1,0
grand,(g-g.r-R.an-@.d-#),54,1,0
grande,(g-g.r-R.an-@.d-d.e-#),30,1,0
grandir,(g-g.r-R.an-@.d-d.i-i.r-R),30,1,0
grange,(g-g.r-R.an-@.g-Z.e-#),44,1,0
gras,(g-g.r-R.a-a.s-#),25,1,0
grave,(g-g.r-R.a-a.v-v.e-#),25,1,0
grenier,(g-g.r-R.e-%.n-n.i-j.er-e),46,1,0
grenouille,(g-g.r-R.e-%.n-n.ou-u.e-#),25,1,0
grille,(g-g.r-R.ill-ij.e-#),54,1,0
grimace,(g-g.r-R.i-i.m-m.a-a.c-s.e-#),38,1,0
grimpe,(g-g.r-R.im-5.p-p.e-#),43,1,0
grimper,(g-g.r-R.im-5.p-p.er-e),46,1,0
gris,(g-g.r-R.i-i.s-#),25,1,0
grise,(g-g.r-R.i-i.s-z.e-#),45,1,0
gronde,(g-g.r-R.on-§.d-d.e-#),26,1,0
gros,(g-g.r-R.o-o.s-#),25,1,0
grosse,(g-g.r-R.o-o.ss-s.e-#),25,1,0
grotte,(g-g.r-R.o-O.tt-t.e-#),25,1,0
groupe,(g-g.r-R.ou-u.p-p.e-#),25,1,0
gruyère,(g-g.r-R.u-y.y-j.è-E.r-R.e-#),60,1,0
guêpe,(gu-g.ê-E.p-p.e-#),25,1,0
guéri,(gu-g.é-e.r-R.i-i),25,1,0
gueule,(gu-g.eu-9.l-l.e-#),39,1,0
guide,(gu-g.i-i.d-d.e-#),25,1,0
guitare,(gu-g.i-i.t-t.a-a.r-R.e-#),25,1,0
hamster,(h-#.a-a.m-m.s-s.t-t.e-E.r-R),50,1,0
haricot,(h-#.a-a.r-R.i-i.c-k.o-o.t-#),50,1,0
herbe,(h-#.e-E.r-R.b-b.e-#),50,1,0
hibou,(h-#.i-i.b-b.ou-u),50,1,0
huit,(h-#.u-8.i-i.t-t),50,1,0
ici,(i-i.c-s.i-i),38,1,0
idée,(i-i.d-d.é-e.e-#),18,1,0
identité,(i-i.d-d.en-@.t-t.i-i.t-t.é-e),29,1,0
il,(i-i.l-l),4,1,0
image,(i-i.m-m.a-a.g-Z.e-#),44,1,0
imagine,(i-i.m-m.a-a.g-Z.i-i.n-n.e-#),44,1,0
imaginer,(i-i.m-m.a-a.g-Z.i-i.n-n.er-e),46,1,0
immense,(i-i.mm-m.en-@.s-s.e-#),29,1,0
immeuble,(i-i.mm-m.eu-9.b-b.l-l.e-%),39,1,0
immobile,(i-i.mm-m.o-O.b-b.i-i.l-l.e-#),24,1,0
inconnu,(in-5.c-k.o-O.nn-n.u-y),34,1,0
indiquer,(in-5.d-d.i-i.qu-k.er-e),46,1,0
inquiet,(in-5.qu-k.i-j.et-E),48,1,0
inquiète,(in-5.qu-k.i-j.è-E.t-t.e-#),34,1,0
insecte,(in-5.s-s.e-E.c-k.t-t.e-#),37,1,0
installa,(in-5.s-s.t-t.a-a.ll-l.a-a),34,1,0
installe,(in-5.s-s.t-t.a-a.ll-l.e-#),34,1,0
installé,(in-5.s-s.t-t.a-a.ll-l.é-e),34,1,0
instant,(in-5.s-s.t-t.an-@.t-#),34,1,0
interdit,(in-5.t-t.e-E.r-R.d-d.i-i.t-#),37,1,0
intrus,(in-5.t-t.r-R.u-y.s-#),34,1,0
inutile,(i-i.n-n.u-y.t-t.i-i.l-l.e-#),19,1,0
invente,(in-5.v-v.en-@.t-t.e-#),34,1,0
inventé,(in-5.v-v.en-@.t-t.é-e),34,1,0
inventer,(in-5.v-v.en-@.t-t.er-e),46,1,0
invite,(in-5.v-v.i-i.t-t.e-#),34,1,0
invité,(in-5.v-v.i-i.t-t.é-e),34,1,0
ira,(i-i.r-R.a-a),11,1,0
iront,(i-i.r-R.on-§.t-#),26,1,0
jamais,(j-Z.a-a.m-m.ai-E.s-#),33,1,0
jambe,(j-Z.am-@.b-b.e-#),41,1,0
jambon,(j-Z.am-@.b-b.on-§),41,1,0
janvier,(j-Z.an-@.v-v.i-j.er-e),46,1,0
jardin,(j-Z.a-a.r-R.d-d.in-5),34,1,0
jaune,(j-Z.au-o.n-n.e-#),31,1,0
je,(j-Z.e-%),17,1,0
jet,(j-Z.et-E),48,1,0
jeta,(j-Z.e-%.t-t.a-a),19,1,0
jeté,(j-Z.e-%.t-t.é-e),19,1,0
jeter,(j-Z.e-%.t-t.er-e),46,1,0
jette,(j-Z.e-E.tt-t.e-#),37,1,0
jeu,(j-Z.eu-2),39,1,0
jeudi,(j-Z.eu-2.d-d.i-i),39,1,0
jeune,(j-Z.eu-9.n-n.e-#),39,1,0
jeunesse,(j-Z.eu-9.n-n.e-E.ss-s.e-#),39,1,0
joie,(j-Z.oi-wa.e-#),21,1,0
joli,(j-Z.o-O.l-l.i-i),17,1,0
joue,(j-Z.ou-u.e-#),17,1,0
joué,(j-Z.ou-w.é-e),17,1,0
jouer,(j-Z.ou-w.er-e),46,1,0
jouet,(j-Z.ou-w.et-E),48,1,0
joueur,(j-Z.ou-w.eu-9.r-R),39,1,0
jour,(j-Z.ou-u.r-R),17,1,0
journal,(j-Z.ou-u.r-R.n-n.a-a.l-l),17,1,0
journée,(j-Z.ou-u.r-R.n-n.é-e.e-#),17,1,0
joyeuse,(j-Z.oy-waj.eu-2.s-z.e-#),58,1,0
joyeux,(j-Z.oy-waj.eu-2.x-#),58,1,0
judo,(j-Z.u-y.d-d.o-o),18,1,0
juge,(j-Z.u-y.g-Z.e-#),44,1,0
juillet,(j-Z.u-8.ill-ij.et-E),54,1,0
juin,(j-Z.u-8.in-5),34,1,0
jungle,(j-Z.un-1.g-g.l-l.e-%),25,1,0
jupe,(j-Z.u-y.p-p.e-#),20,1,0
jus,(j-Z.u-y.s-#),17,1,0
juste,(j-Z.u-y.s-s.t-t.e-#),19,1,0
képi,(k-k.é-e.p-p.i-i),32,1,0
kilo,(k-k.i-i.l-l.o-o),32,1,0
la,(l-l.a-a),3,1,0
lac,(l-l.a-a.c-k),22,1,0
laine,(l-l.ai-E.n-n.e-#),33,1,0
laissant,(l-l.ai-E.ss-s.an-@.t-#),33,1,0
laisse,(l-l.ai-E.ss-s.e-#),33,1,0
laissé,(l-l.ai-E.ss-s.é-e),33,1,0
laisser,(l-l.ai-E.ss-s.er-e),46,1,0
laissez,(l-l.ai-E.ss-s.ez-e),53,1,0
lait,(l-l.ai-E.t-#),33,1,0
lame,(l-l.a-a.m-m.e-#),13,1,0
lampe,(l-l.am-@.p-p.e-#),41,1,0
lança,(l-l.an-@.ç-s.a-a),38,1,0
lance,(l-l.an-@.c-s.e-#),38,1,0
lancé,(l-l.an-@.c-s.é-e),38,1,0
lancer,(l-l.an-@.c-s.er-e),46,1,0
langage,(l-l.an-@.g-g.a-a.g-Z.e-#),44,1,0
langue,(l-l.an-@.gu-g.e-#),30,1,0
lapin,(l-l.a-a.p-p.in-5),34,1,0
laquelle,(l-l.a-a.qu-k.e-E.ll-l.e-#),37,1,0
large,(l-l.a-a.r-R.g-Z.e-#),44,1,0
lave,(l-l.a-a.v-v.e-#),13,1,0
laver,(l-l.a-a.v-v.er-e),46,1,0
le,(l-l.e-%),3,1,0
leçon,(l-l.e-%.ç-s.on-§),38,1,0
lecteur,(l-l.e-E.c-k.t-t.eu-9.r-R),39,1,0
lecture,(l-l.e-E.c-k.t-t.u-y.r-R.e-#),37,1,0
légende,(l-l.é-e.g-Z.en-@.d-d.e-#),44,1,0
léger,(l-l.é-e.g-Z.er-e),46,1,0
légère,(l-l.é-e.g-Z.è-E.r-R.e-#),44,1,0
lent,(l-l.en-@.t-#),29,1,0
léopard,(l-l.é-e.o-O.p-p.a-a.r-R.d-#),54,1,0
lequel,(l-l.e-%.qu-k.e-E.l-l),37,1,0
les,(l-l.e-E.s-#),37,1,0
lettre,(l-l.e-E.tt-t.r-R.e-%),37,1,0
leur,(l-l.eu-9.r-R),39,1,0
leva,(l-l.e-%.v-v.a-a),10,1,0
levant,(l-l.e-%.v-v.an-@.t-#),30,1,0
levé,(l-l.e-%.v-v.é-e),10,1,0
lève,(l-l.è-E.v-v.e-#),23,1,0
lever,(l-l.e-%.v-v.er-e),46,1,0
lézard,(l-l.é-e.z-z.a-a.r-R.d-#),54,1,0
liberté,(l-l.i-i.b-b.e-E.r-R.t-t.é-e),37,1,0
libre,(l-l.i-i.b-b.r-R.e-%),24,1,0
lièvre,(l-l.i-j.è-E.v-v.r-R.e-%),23,1,0
ligne,(l-l.i-i.gn-N.e-#),52,1,0
lilas,(l-l.i-i.l-l.a-a.s-#),13,1,0
linge,(l-l.in-5.g-Z.e-#),44,1,0
lion,(l-l.i-j.on-§),26,1,0
liquide,(l-l.i-i.qu-k.i-i.d-d.e-#),27,1,0
lire,(l-l.i-i.r-R.e-#),13,1,0
lisant,(l-l.i-i.s-z.an-@.t-#),45,1,0
lisse,(l-l.i-i.ss-s.e-#),13,1,0
liste,(l-l.i-i.s-s.t-t.e-#),19,1,0
lit,(l-l.i-i.t-#),13,1,0
livre,(l-l.i-i.v-v.r-R.e-%),11,1,0
loi,(l-l.oi-wa),21,1,0
loin,(l-l.oin-w5),36,1,0
long,(l-l.on-§.g-#),54,1,0
longue,(l-l.on-§.gu-g.e-#),26,1,0
longueur,(l-l.on-§.gu-g.eu-9.r-R),39,1,0
lors,(l-l.o-O.r-R.s-#),13,1,0
lorsque,(l-l.o-O.r-R.s-s.qu-k.e-#),27,1,0
loto,(l-l.o-O.t-t.o-o),19,1,0
loulou,(l-l.ou-u.l-l.ou-u),12,1,0
loup,(l-l.ou-u.p-#),54,1,0
lourd,(l-l.ou-u.r-R.d-#),54,1,0
lourde,(l-l.ou-u.r-R.d-d.e-#),18,1,0
lu,(l-l.u-y),7,1,0
lueur,(l-l.u-8.eu-9.r-R),39,1,0
lui,(l-l.u-8.i-i),7,1,0
lumière,(l-l.u-y.m-m.i-j.è-E.r-R.e-#),23,1,0
lumineux,(l-l.u-y.m-m.i-i.n-n.eu-2.x-#),39,1,0
lundi,(l-l.un-1.d-d.i-i),18,1,0
lune,(l-l.u-y.n-n.e-#),13,1,0
ma,(m-m.a-a),5,1,0
machine,(m-m.a-a.ch-S.i-i.n-n.e-#),16,1,0
mâchoire,(m-m.â-a.ch-S.oi-wa.r-R.e-#),21,1,0
maçon,(m-m.a-a.ç-s.on-§),38,1,0
madame,(m-m.a-a.d-d.a-a.m-m.e-#),18,1,0
magasin,(m-m.a-a.g-g.a-a.s-z.in-5),45,1,0
magazine,(m-m.a-a.g-g.a-a.z-z.i-i.n-n.e-#),35,1,0
magicien,(m-m.a-a.g-Z.i-i.c-s.ien-j5),47,1,0
magie,(m-m.a-a.g-Z.i-i.e-#),44,1,0
magique,(m-m.a-a.g-Z.i-i.qu-k.e-#),44,1,0
mai,(m-m.ai-E),33,1,0
maigre,(m-m.ai-E.g-g.r-R.e-%),33,1,0
maillot,(m-m.a-a.o-o.t-#),13,1,0
main,(m-m.ain-5),34,1,0
mairie,(m-m.ai-E.r-R.i-i.e-#),33,1,0
mais,(m-m.ai-E.s-#),33,1,0
maison,(m-m.ai-E.s-z.on-§),45,1,0
maître,(m-m.aî-E.t-t.r-R.e-%),33,1,0
maîtresse,(m-m.aî-E.t-t.r-R.e-E.ss-s.e-#),37,1,0
majesté,(m-m.a-a.j-Z.e-E.s-s.t-t.é-e),37,1,0
mal,(m-m.a-a.l-l),5,1,0
malade,(m-m.a-a.l-l.a-a.d-d.e-#),18,1,0
maladie,(m-m.a-a.l-l.a-a.d-d.i-i.e-#),18,1,0
malgré,(m-m.a-a.l-l.g-g.r-R.é-e),25,1,0
malin,(m-m.a-a.l-l.in-5),34,1,0
maman,(m-m.a-a.m-m.an-@),30,1,0
mamie,(m-m.a-a.m-m.i-i.e-#),13,1,0
manche,(m-m.an-@.ch-S.e-#),30,1,0
manège,(m-m.a-a.n-n.è-E.g-Z.e-#),44,1,0
mange,(m-m.an-@.g-Z.e-#),44,1,0
mangé,(m-m.an-@.g-Z.é-e),44,1,0
manger,(m-m.an-@.g-Z.er-e),46,1,0
manière,(m-m.a-a.n-n.i-j.è-E.r-R.e-#),23,1,0
manque,(m-m.an-@.qu-k.e-#),30,1,0
manteau,(m-m.an-@.t-t.eau-o),49,1,0
marais,(m-m.a-a.r-R.ai-E.s-#),33,1,0
marchand,(m-m.a-a.r-R.ch-S.an-@.d-#),54,1,0
marche,(m-m.a-a.r-R.ch-S.e-#),16,1,0
marché,(m-m.a-a.r-R.ch-S.é-e),16,1,0
marcher,(m-m.a-a.r-R.ch-S.er-e),46,1,0
mardi,(m-m.a-a.r-R.d-d.i-i),18,1,0
mare,(m-m.a-a.r-R.e-#),13,1,0
marge,(m-m.a-a.r-R.g-Z.e-#),44,1,0
mari,(m-m.a-a.r-R.i-i),11,1,0
mariage,(m-m.a-a.r-R.i-j.a-a.g-Z.e-#),44,1,0
marin,(m-m.a-a.r-R.in-5),34,1,0
marmotte,(m-m.a-a.r-R.m-m.o-O.tt-t.e-#),19,1,0
marque,(m-m.a-a.r-R.qu-k.e-#),27,1,0
marquer,(m-m.a-a.r-R.qu-k.er-e),46,1,0
marron,(m-m.a-a.rr-R.on-§),26,1,0
mars,(m-m.a-a.r-R.s-s),11,1,0
marteau,(m-m.a-a.r-R.t-t.eau-o),49,1,0
masculin,(m-m.a-a.s-s.c-k.u-y.l-l.in-5),34,1,0
masque,(m-m.a-a.s-s.qu-k.e-#),27,1,0
masse,(m-m.a-a.ss-s.e-#),13,1,0
matelas,(m-m.a-a.t-t.e-#.l-l.a-a.s-#),19,1,0
matelot,(m-m.a-a.t-t.e-#.l-l.o-o.t-#),19,1,0
matériel,(m-m.a-a.t-t.é-e.r-R.i-j.e-E.l-l),37,1,0
matière,(m-m.a-a.t-t.i-j.è-E.r-R.e-#),23,1,0
matin,(m-m.a-a.t-t.in-5),34,1,0
matinée,(m-m.a-a.t-t.i-i.n-n.é-e.e-#),19,1,0
mauvais,(m-m.au-o.v-v.ai-E.s-#),33,1,0
mauvaise,(m-m.au-o.v-v.ai-E.s-z.e-#),45,1,0
me,(m-m.e-%),5,1,0
méchant,(m-m.é-e.ch-S.an-@.t-#),30,1,0
méchante,(m-m.é-e.ch-S.an-@.t-t.e-#),30,1,0
médecin,(m-m.é-e.d-d.e-#.c-s.in-5),38,1,0
meilleur,(m-m.e-E.eu-9.r-R),39,1,0
mélange,(m-m.é-e.l-l.an-@.g-Z.e-#),44,1,0
mémé,(m-m.é-e.m-m.é-e),9,1,0
même,(m-m.ê-E.m-m.e-#),23,1,0
mémoire,(m-m.é-e.m-m.oi-wa.r-R.e-#),21,1,0
ménage,(m-m.é-e.n-n.a-a.g-Z.e-#),44,1,0
mène,(m-m.è-E.n-n.e-#),23,1,0
menton,(m-m.en-@.t-t.on-§),29,1,0
menu,(m-m.e-%.n-n.u-y),13,1,0
mer,(m-m.e-E.r-R),37,1,0
merci,(m-m.e-E.r-R.c-s.i-i),38,1,0
mercredi,(m-m.e-E.r-R.c-k.r-R.e-%.d-d.i-i),37,1,0
mère,(m-m.è-E.r-R.e-#),23,1,0
merle,(m-m.e-E.r-R.l-l.e-#),37,1,0
mes,(m-m.es-E),28,1,0
message,(m-m.e-e.ss-s.a-a.g-Z.e-#),44,1,0
mesure,(m-m.e-%.s-z.u-y.r-R.e-#),45,1,0
mesurer,(m-m.e-%.s-z.u-y.r-R.er-e),46,1,0
métal,(m-m.é-e.t-t.a-a.l-l),19,1,0
météo,(m-m.é-e.t-t.é-e.o-o),19,1,0
métier,(m-m.é-e.t-t.i-j.er-e),46,1,0
métro,(m-m.é-e.t-t.r-R.o-o),19,1,0
mettant,(m-m.e-E.tt-t.an-@.t-#),37,1,0
mettez,(m-m.e-E.tt-t.ez-e),53,1,0
mettre,(m-m.e-E.tt-t.r-R.e-%),37,1,0
meuble,(m-m.eu-9.b-b.l-l.e-%),39,1,0
midi,(m-m.i-i.d-d.i-i),18,1,0
miel,(m-m.i-j.e-E.l-l),37,1,0
mien,(m-m.ien-j5),47,1,0
mieux,(m-m.i-j.eu-2.x-#),39,1,0
milieu,(m-m.i-i.l-l.i-j.eu-2),39,1,0
mille,(m-m.i-i.ll-l.e-#),13,1,0
mince,(m-m.in-5.c-s.e-#),38,1,0
mine,(m-m.i-i.n-n.e-#),13,1,0
ministre,(m-m.i-i.n-n.i-i.s-s.t-t.r-R.e-%),19,1,0
minuit,(m-m.i-i.n-n.u-8.i-i.t-#),13,1,0
minute,(m-m.i-i.n-n.u-y.t-t.e-#),19,1,0
miracle,(m-m.i-i.r-R.a-a.c-k.l-l.e-%),22,1,0
miroir,(m-m.i-i.r-R.oi-wa.r-R),21,1,0
mise,(m-m.i-i.s-z.e-#),45,1,0
mission,(m-m.i-i.ss-s.i-j.on-§),26,1,0
mit,(m-m.i-i.t-#),13,1,0
mode,(m-m.o-O.d-d.e-#),18,1,0
modèle,(m-m.o-O.d-d.è-E.l-l.e-#),23,1,0
moi,(m-m.oi-wa),21,1,0
moindre,(m-m.oin-w5.d-d.r-R.e-%),36,1,0
moineau,(m-m.oi-wa.n-n.eau-o),49,1,0
moins,(m-m.oin-w5.s-#),36,1,0
moitié,(m-m.oi-wa.t-t.i-j.é-e),21,1,0
moment,(m-m.o-O.m-m.en-@.t-#),29,1,0
mon,(m-m.on-§),26,1,0
monde,(m-m.on-§.d-d.e-#),26,1,0
monnaie,(m-m.o-O.nn-n.ai-E.e-#),33,1,0
monstre,(m-m.on-§.s-s.t-t.r-R.e-%),26,1,0
monta,(m-m.on-§.t-t.a-a),26,1,0
montagne,(m-m.on-§.t-t.a-a.gn-N.e-#),52,1,0
monte,(m-m.on-§.t-t.e-#),26,1,0
monté,(m-m.on-§.t-t.é-e),26,1,0
monter,(m-m.on-§.t-t.er-e),46,1,0
montra,(m-m.on-§.t-t.r-R.a-a),26,1,0
montrant,(m-m.on-§.t-t.r-R.an-@.t-#),30,1,0
montre,(m-m.on-§.t-t.r-R.e-%),26,1,0
montrer,(m-m.on-§.t-t.r-R.er-e),46,1,0
moque,(m-m.o-O.qu-k.e-#),27,1,0
morceau,(m-m.o-O.r-R.c-s.eau-o),49,1,0
mordre,(m-m.o-O.r-R.d-d.r-R.e-%),18,1,0
mot,(m-m.o-o.t-#),13,1,0
moteur,(m-m.o-O.t-t.eu-9.r-R),39,1,0
moto,(m-m.o-O.t-t.o-o),19,1,0
mouche,(m-m.ou-u.ch-S.e-#),16,1,0
mouchoir,(m-m.ou-u.ch-S.oi-wa.r-R),21,1,0
moule,(m-m.ou-u.l-l.e-#),13,1,0
moulin,(m-m.ou-u.l-l.in-5),34,1,0
mousse,(m-m.ou-u.ss-s.e-#),13,1,0
mouton,(m-m.ou-u.t-t.on-§),26,1,0
moyenne,(m-m.oy-waj.e-E.nn-n.e-#),58,1,0
muet,(m-m.u-8.et-E),48,1,0
muguet,(m-m.u-y.gu-g.et-E),48,1,0
mule,(m-m.u-y.l-l.e-#),13,1,0
mur,(m-m.u-y.r-R),11,1,0
murmura,(m-m.u-y.r-R.m-m.u-y.r-R.a-a),11,1,0
murmure,(m-m.u-y.r-R.m-m.u-y.r-R.e-#),13,1,0
museau,(m-m.u-y.s-z.eau-o),49,1,0
musée,(m-m.u-y.s-z.é-e.e-#),45,1,0
musicien,(m-m.u-y.s-z.i-i.c-s.ien-j5),47,1,0
musique,(m-m.u-y.s-z.i-i.qu-k.e-#),45,1,0
mystère,(m-m.y-i.s-s.t-t.è-E.r-R.e-#),23,1,0
nage,(n-n.a-a.g-Z.e-#),44,1,0
nager,(n-n.a-a.g-Z.er-e),46,1,0
nain,(n-n.ain-5),34,1,0
nappe,(n-n.a-a.pp-p.e-#),20,1,0
nature,(n-n.a-a.t-t.u-y.r-R.e-#),19,1,0
navette,(n-n.a-a.v-v.e-E.tt-t.e-#),37,1,0
navire,(n-n.a-a.v-v.i-i.r-R.e-#),13,1,0
ne,(n-n.e-%),13,1,0
né,(n-n.é-e),13,1,0
négative,(n-n.é-e.g-g.a-a.t-t.i-i.v-v.e-#),25,1,0
neige,(n-n.ei-E.g-Z.e-#),44,1,0
nettoyer,(n-n.e-E.tt-t.oy-waj.er-e),58,1,0
neuf,(n-n.eu-9.f-f),39,1,0
neuve,(n-n.eu-9.v-v.e-#),39,1,0
nez,(n-n.ez-e),53,1,0
ni,(n-n.i-i),13,1,0
niche,(n-n.i-i.ch-S.e-#),16,1,0
niveau,(n-n.i-i.v-v.eau-o),49,1,0
noeud,(n-n.oeu-2.d-#),55,1,0
noir,(n-n.oi-wa.r-R),21,1,0
noix,(n-n.oi-wa.x-#),21,1,0
nom,(n-n.om-§),42,1,0
nombre,(n-n.om-§.b-b.r-R.e-%),42,1,0
nombreux,(n-n.om-§.b-b.r-R.eu-2.x-#),42,1,0
nominal,(n-n.o-O.m-m.i-i.n-n.a-a.l-l),13,1,0
nomme,(n-n.o-O.mm-m.e-#),13,1,0
nommé,(n-n.o-O.mm-m.é-e),13,1,0
non,(n-n.on-§),26,1,0
nord,(n-n.o-O.r-R.d-#),54,1,0
normal,(n-n.o-O.r-R.m-m.a-a.l-l),13,1,0
nos,(n-n.o-o.s-#),13,1,0
note,(n-n.o-O.t-t.e-#),19,1,0
notre,(n-n.o-O.t-t.r-R.e-%),19,1,0
nourrir,(n-n.ou-u.rr-R.i-i.r-R),13,1,0
nourrit,(n-n.ou-u.rr-R.i-i.t-#),13,1,0
nous,(n-n.ou-u.s-#),13,1,0
nouveau,(n-n.ou-u.v-v.eau-o),49,1,0
nouvel,(n-n.ou-u.v-v.e-E.l-l),37,1,0
novembre,(n-n.o-O.v-v.em-@.b-b.r-R.e-%),40,1,0
